,year,month,day,max,min,date
1923,2015,4,8,45.0,37.0,2015-4-8
1924,2015,4,9,43.0,37.0,2015-4-9
1925,2015,4,10,56.0,39.0,2015-4-10
1926,2015,4,11,57.0,44.0,2015-4-11
1927,2015,4,12,66.0,43.0,2015-4-12
1928,2015,4,13,68.0,50.0,2015-4-13
1929,2015,4,14,65.0,55.0,2015-4-14
1930,2015,4,15,72.0,51.0,2015-4-15
1931,2015,4,16,64.0,52.0,2015-4-16
1932,2015,4,17,71.0,55.0,2015-4-17
1933,2015,4,18,80.0,59.0,2015-4-18
1934,2015,4,19,64.0,48.0,2015-4-19
1935,2015,4,20,57.0,46.0,2015-4-20
1936,2015,4,21,65.0,52.0,2015-4-21
1937,2015,4,22,69.0,48.0,2015-4-22
1938,2015,4,23,52.0,41.0,2015-4-23
1939,2015,4,24,52.0,39.0,2015-4-24
1940,2015,4,25,62.0,38.0,2015-4-25
1941,2015,4,26,64.0,46.0,2015-4-26
1942,2015,4,27,62.0,49.0,2015-4-27
1943,2015,4,28,71.0,50.0,2015-4-28
1944,2015,4,29,78.0,50.0,2015-4-29
1945,2015,4,30,67.0,48.0,2015-4-30
1946,2015,5,1,63.0,49.0,2015-5-1
1947,2015,5,2,74.0,48.0,2015-5-2
1948,2015,5,3,80.0,51.0,2015-5-3
1949,2015,5,4,85.0,57.0,2015-5-4
1950,2015,5,5,85.0,66.0,2015-5-5
1951,2015,5,6,73.0,59.0,2015-5-6
1952,2015,5,7,80.0,56.0,2015-5-7
1953,2015,5,8,82.0,56.0,2015-5-8
1954,2015,5,9,70.0,57.0,2015-5-9
1955,2015,5,10,83.0,61.0,2015-5-10
1956,2015,5,11,84.0,70.0,2015-5-11
1957,2015,5,12,86.0,64.0,2015-5-12
1958,2015,5,13,70.0,53.0,2015-5-13
1959,2015,5,14,73.0,50.0,2015-5-14
1960,2015,5,15,75.0,55.0,2015-5-15
1961,2015,5,16,75.0,57.0,2015-5-16
1962,2015,5,17,83.0,64.0,2015-5-17
1963,2015,5,18,75.0,60.0,2015-5-18
1964,2015,5,19,80.0,59.0,2015-5-19
1965,2015,5,20,67.0,54.0,2015-5-20
1966,2015,5,21,62.0,52.0,2015-5-21
1967,2015,5,22,74.0,55.0,2015-5-22
1968,2015,5,23,70.0,49.0,2015-5-23
1969,2015,5,24,81.0,56.0,2015-5-24
1970,2015,5,25,85.0,64.0,2015-5-25
1971,2015,5,26,88.0,67.0,2015-5-26
1972,2015,5,27,85.0,70.0,2015-5-27
1973,2015,5,28,85.0,70.0,2015-5-28
1974,2015,5,29,85.0,65.0,2015-5-29
1975,2015,5,30,85.0,67.0,2015-5-30
1976,2015,5,31,87.0,57.0,2015-5-31
1977,2015,6,1,58.0,51.0,2015-6-1
1978,2015,6,2,55.0,50.0,2015-6-2
1979,2015,6,3,70.0,52.0,2015-6-3
1980,2015,6,4,65.0,54.0,2015-6-4
1981,2015,6,5,70.0,55.0,2015-6-5
1982,2015,6,6,76.0,60.0,2015-6-6
1983,2015,6,7,74.0,55.0,2015-6-7
1984,2015,6,8,79.0,63.0,2015-6-8
1985,2015,6,9,83.0,68.0,2015-6-9
1986,2015,6,10,82.0,65.0,2015-6-10
1987,2015,6,11,89.0,72.0,2015-6-11
1988,2015,6,12,88.0,73.0,2015-6-12
1989,2015,6,13,86.0,72.0,2015-6-13
1990,2015,6,14,88.0,66.0,2015-6-14
1991,2015,6,15,83.0,64.0,2015-6-15
1992,2015,6,16,79.0,65.0,2015-6-16
1993,2015,6,17,82.0,66.0,2015-6-17
1994,2015,6,18,71.0,64.0,2015-6-18
1995,2015,6,19,87.0,68.0,2015-6-19
1996,2015,6,20,75.0,64.0,2015-6-20
1997,2015,6,21,88.0,71.0,2015-6-21
1998,2015,6,22,87.0,70.0,2015-6-22
1999,2015,6,23,90.0,75.0,2015-6-23
2000,2015,6,24,84.0,68.0,2015-6-24
2001,2015,6,25,83.0,65.0,2015-6-25
2002,2015,6,26,81.0,69.0,2015-6-26
2003,2015,6,27,71.0,58.0,2015-6-27
2004,2015,6,28,73.0,62.0,2015-6-28
2005,2015,6,29,76.0,63.0,2015-6-29
2006,2015,6,30,82.0,68.0,2015-6-30
2007,2015,7,1,82.0,69.0,2015-7-1
2008,2015,7,2,80.0,69.0,2015-7-2
2009,2015,7,3,82.0,66.0,2015-7-3
2010,2015,7,4,75.0,69.0,2015-7-4
2011,2015,7,5,83.0,68.0,2015-7-5
2012,2015,7,6,83.0,72.0,2015-7-6
2013,2015,7,7,88.0,75.0,2015-7-7
2014,2015,7,8,88.0,77.0,2015-7-8
2015,2015,7,9,79.0,68.0,2015-7-9
2016,2015,7,10,84.0,72.0,2015-7-10
2017,2015,7,11,88.0,69.0,2015-7-11
2018,2015,7,12,89.0,72.0,2015-7-12
2019,2015,7,13,88.0,73.0,2015-7-13
2020,2015,7,14,82.0,73.0,2015-7-14
2021,2015,7,15,81.0,72.0,2015-7-15
2022,2015,7,16,80.0,64.0,2015-7-16
2023,2015,7,17,81.0,67.0,2015-7-17
2024,2015,7,18,85.0,71.0,2015-7-18
2025,2015,7,19,93.0,78.0,2015-7-19
2026,2015,7,20,94.0,82.0,2015-7-20
2027,2015,7,21,89.0,74.0,2015-7-21
2028,2015,7,22,85.0,69.0,2015-7-22
2029,2015,7,23,86.0,68.0,2015-7-23
2030,2015,7,24,87.0,70.0,2015-7-24
2031,2015,7,25,88.0,69.0,2015-7-25
2032,2015,7,26,90.0,74.0,2015-7-26
2033,2015,7,27,86.0,71.0,2015-7-27
2034,2015,7,28,95.0,75.0,2015-7-28
2035,2015,7,29,96.0,78.0,2015-7-29
2036,2015,7,30,87.0,76.0,2015-7-30
2037,2015,7,31,89.0,72.0,2015-7-31
2038,2015,8,1,89.0,75.0,2015-8-1
2039,2015,8,2,89.0,71.0,2015-8-2
2040,2015,8,3,90.0,75.0,2015-8-3
2041,2015,8,4,89.0,69.0,2015-8-4
2042,2015,8,5,87.0,72.0,2015-8-5
2043,2015,8,6,83.0,67.0,2015-8-6
2044,2015,8,7,84.0,69.0,2015-8-7
2045,2015,8,8,82.0,68.0,2015-8-8
2046,2015,8,9,85.0,68.0,2015-8-9
2047,2015,8,10,84.0,70.0,2015-8-10
2048,2015,8,11,81.0,71.0,2015-8-11
2049,2015,8,12,85.0,71.0,2015-8-12
2050,2015,8,13,83.0,67.0,2015-8-13
2051,2015,8,14,88.0,67.0,2015-8-14
2052,2015,8,15,92.0,73.0,2015-8-15
2053,2015,8,16,93.0,76.0,2015-8-16
2054,2015,8,17,95.0,78.0,2015-8-17
2055,2015,8,18,90.0,73.0,2015-8-18
2056,2015,8,19,87.0,77.0,2015-8-19
2057,2015,8,20,86.0,77.0,2015-8-20
2058,2015,8,21,87.0,71.0,2015-8-21
2059,2015,8,22,86.0,69.0,2015-8-22
2060,2015,8,23,85.0,70.0,2015-8-23
2061,2015,8,24,87.0,73.0,2015-8-24
2062,2015,8,25,90.0,73.0,2015-8-25
2063,2015,8,26,85.0,67.0,2015-8-26
2064,2015,8,27,82.0,67.0,2015-8-27
2065,2015,8,28,82.0,63.0,2015-8-28
2066,2015,8,29,87.0,67.0,2015-8-29
2067,2015,8,30,90.0,72.0,2015-8-30
2068,2015,8,31,91.0,76.0,2015-8-31
2069,2015,9,1,90.0,76.0,2015-9-1
2070,2015,9,2,91.0,74.0,2015-9-2
2071,2015,9,3,93.0,74.0,2015-9-3
2072,2015,9,4,85.0,72.0,2015-9-4
2073,2015,9,5,83.0,67.0,2015-9-5
2074,2015,9,6,87.0,65.0,2015-9-6
2075,2015,9,7,92.0,70.0,2015-9-7
2076,2015,9,8,97.0,76.0,2015-9-8
2077,2015,9,9,90.0,76.0,2015-9-9
2078,2015,9,10,79.0,70.0,2015-9-10
2079,2015,9,11,81.0,66.0,2015-9-11
2080,2015,9,12,79.0,69.0,2015-9-12
2081,2015,9,13,80.0,62.0,2015-9-13
2082,2015,9,14,77.0,59.0,2015-9-14
2083,2015,9,15,84.0,62.0,2015-9-15
2084,2015,9,16,88.0,66.0,2015-9-16
2085,2015,9,17,89.0,68.0,2015-9-17
2086,2015,9,18,87.0,68.0,2015-9-18
2087,2015,9,19,83.0,68.0,2015-9-19
2088,2015,9,20,79.0,64.0,2015-9-20
2089,2015,9,21,73.0,59.0,2015-9-21
2090,2015,9,22,71.0,62.0,2015-9-22
2091,2015,9,23,80.0,59.0,2015-9-23
2092,2015,9,24,82.0,60.0,2015-9-24
2093,2015,9,25,76.0,63.0,2015-9-25
2094,2015,9,26,72.0,61.0,2015-9-26
2095,2015,9,27,71.0,56.0,2015-9-27
2096,2015,9,28,78.0,65.0,2015-9-28
2097,2015,9,29,83.0,72.0,2015-9-29
2098,2015,9,30,79.0,59.0,2015-9-30
2099,2015,10,1,64.0,56.0,2015-10-1
2100,2015,10,2,57.0,48.0,2015-10-2
2101,2015,10,3,55.0,49.0,2015-10-3
2102,2015,10,4,63.0,53.0,2015-10-4
2103,2015,10,5,67.0,52.0,2015-10-5
2104,2015,10,6,73.0,52.0,2015-10-6
2105,2015,10,7,73.0,58.0,2015-10-7
2106,2015,10,8,72.0,59.0,2015-10-8
2107,2015,10,9,78.0,61.0,2015-10-9
2108,2015,10,10,65.0,50.0,2015-10-10
2109,2015,10,11,69.0,53.0,2015-10-11
2110,2015,10,12,77.0,56.0,2015-10-12
2111,2015,10,13,72.0,61.0,2015-10-13
2112,2015,10,14,69.0,57.0,2015-10-14
2113,2015,10,15,64.0,51.0,2015-10-15
2114,2015,10,16,64.0,53.0,2015-10-16
2115,2015,10,17,56.0,42.0,2015-10-17
2116,2015,10,18,50.0,38.0,2015-10-18
2117,2015,10,19,53.0,35.0,2015-10-19
2118,2015,10,20,70.0,48.0,2015-10-20
2119,2015,10,21,76.0,57.0,2015-10-21
2120,2015,10,22,75.0,58.0,2015-10-22
2121,2015,10,23,65.0,45.0,2015-10-23
2122,2015,10,24,57.0,40.0,2015-10-24
2123,2015,10,25,68.0,48.0,2015-10-25
2124,2015,10,26,58.0,46.0,2015-10-26
2125,2015,10,27,59.0,45.0,2015-10-27
2126,2015,10,28,69.0,53.0,2015-10-28
2127,2015,10,29,73.0,57.0,2015-10-29
2128,2015,10,30,61.0,48.0,2015-10-30
2129,2015,10,31,56.0,42.0,2015-10-31
2130,2015,11,1,65.0,54.0,2015-11-1
2131,2015,11,2,63.0,54.0,2015-11-2
2132,2015,11,3,72.0,48.0,2015-11-3
2133,2015,11,4,70.0,56.0,2015-11-4
2134,2015,11,5,71.0,56.0,2015-11-5
2135,2015,11,6,74.0,66.0,2015-11-6
2136,2015,11,7,72.0,53.0,2015-11-7
2137,2015,11,8,56.0,46.0,2015-11-8
2138,2015,11,9,59.0,43.0,2015-11-9
2139,2015,11,10,57.0,51.0,2015-11-10
2140,2015,11,11,58.0,49.0,2015-11-11
2141,2015,11,12,61.0,51.0,2015-11-12
2142,2015,11,13,58.0,46.0,2015-11-13
2143,2015,11,14,49.0,42.0,2015-11-14
2144,2015,11,15,58.0,39.0,2015-11-15
2145,2015,11,16,67.0,51.0,2015-11-16
2146,2015,11,17,52.0,40.0,2015-11-17
2147,2015,11,18,58.0,46.0,2015-11-18
2148,2015,11,19,64.0,57.0,2015-11-19
2149,2015,11,20,64.0,46.0,2015-11-20
2150,2015,11,21,53.0,42.0,2015-11-21
2151,2015,11,22,55.0,42.0,2015-11-22
2152,2015,11,23,44.0,33.0,2015-11-23
2153,2015,11,24,46.0,32.0,2015-11-24
2154,2015,11,25,50.0,36.0,2015-11-25
2155,2015,11,26,60.0,41.0,2015-11-26
2156,2015,11,27,64.0,51.0,2015-11-27
2157,2015,11,28,64.0,45.0,2015-11-28
2158,2015,11,29,49.0,38.0,2015-11-29
2159,2015,11,30,47.0,33.0,2015-11-30
2160,2015,12,1,51.0,44.0,2015-12-1
2161,2015,12,2,57.0,46.0,2015-12-2
2162,2015,12,3,55.0,44.0,2015-12-3
2163,2015,12,4,51.0,42.0,2015-12-4
2164,2015,12,5,51.0,40.0,2015-12-5
2165,2015,12,6,53.0,39.0,2015-12-6
2166,2015,12,7,54.0,42.0,2015-12-7
2167,2015,12,8,49.0,41.0,2015-12-8
2168,2015,12,9,55.0,40.0,2015-12-9
2169,2015,12,10,60.0,51.0,2015-12-10
2170,2015,12,11,61.0,50.0,2015-12-11
2171,2015,12,12,66.0,55.0,2015-12-12
2172,2015,12,13,67.0,55.0,2015-12-13
2173,2015,12,14,67.0,53.0,2015-12-14
2174,2015,12,15,68.0,53.0,2015-12-15
2175,2015,12,16,53.0,46.0,2015-12-16
2176,2015,12,17,59.0,50.0,2015-12-17
2177,2015,12,18,57.0,38.0,2015-12-18
2178,2015,12,19,40.0,35.0,2015-12-19
2179,2015,12,20,43.0,34.0,2015-12-20
2180,2015,12,21,56.0,39.0,2015-12-21
2181,2015,12,22,62.0,53.0,2015-12-22
2182,2015,12,23,64.0,52.0,2015-12-23
2183,2015,12,24,72.0,63.0,2015-12-24
2184,2015,12,25,66.0,57.0,2015-12-25
2185,2015,12,26,59.0,47.0,2015-12-26
2186,2015,12,27,61.0,46.0,2015-12-27
2187,2015,12,28,46.0,34.0,2015-12-28
2188,2015,12,29,46.0,34.0,2015-12-29
2189,2015,12,30,48.0,38.0,2015-12-30
2190,2015,12,31,48.0,42.0,2015-12-31
2191,2016,1,1,42.0,34.0,2016-1-1
2192,2016,1,2,40.0,32.0,2016-1-2
2193,2016,1,3,45.0,35.0,2016-1-3
2194,2016,1,4,36.0,14.0,2016-1-4
2195,2016,1,5,29.0,11.0,2016-1-5
2196,2016,1,6,41.0,25.0,2016-1-6
2197,2016,1,7,46.0,31.0,2016-1-7
2198,2016,1,8,46.0,31.0,2016-1-8
2199,2016,1,9,47.0,40.0,2016-1-9
2200,2016,1,10,59.0,40.0,2016-1-10
2201,2016,1,11,40.0,26.0,2016-1-11
2202,2016,1,12,44.0,25.0,2016-1-12
2203,2016,1,13,30.0,22.0,2016-1-13
2204,2016,1,14,38.0,22.0,2016-1-14
2205,2016,1,15,51.0,34.0,2016-1-15
2206,2016,1,16,52.0,42.0,2016-1-16
2207,2016,1,17,42.0,30.0,2016-1-17
2208,2016,1,18,31.0,18.0,2016-1-18
2209,2016,1,19,28.0,16.0,2016-1-19
2210,2016,1,20,37.0,27.0,2016-1-20
2211,2016,1,21,36.0,26.0,2016-1-21
2212,2016,1,22,30.0,21.0,2016-1-22
2213,2016,1,23,27.0,24.0,2016-1-23
2214,2016,1,24,35.0,20.0,2016-1-24
2215,2016,1,25,39.0,28.0,2016-1-25
2216,2016,1,26,48.0,38.0,2016-1-26
2217,2016,1,27,47.0,34.0,2016-1-27
2218,2016,1,28,42.0,32.0,2016-1-28
2219,2016,1,29,41.0,30.0,2016-1-29
2220,2016,1,30,39.0,28.0,2016-1-30
2221,2016,1,31,56.0,36.0,2016-1-31
2222,2016,2,1,59.0,44.0,2016-2-1
2223,2016,2,2,50.0,38.0,2016-2-2
2224,2016,2,3,59.0,42.0,2016-2-3
2225,2016,2,4,59.0,44.0,2016-2-4
2226,2016,2,5,44.0,31.0,2016-2-5
2227,2016,2,6,40.0,30.0,2016-2-6
2228,2016,2,7,47.0,33.0,2016-2-7
2229,2016,2,8,39.0,28.0,2016-2-8
2230,2016,2,9,36.0,27.0,2016-2-9
2231,2016,2,10,39.0,31.0,2016-2-10
2232,2016,2,11,31.0,18.0,2016-2-11
2233,2016,2,12,27.0,15.0,2016-2-12
2234,2016,2,13,22.0,6.0,2016-2-13
2235,2016,2,14,15.0,-1.0,2016-2-14
2236,2016,2,15,35.0,13.0,2016-2-15
2237,2016,2,16,54.0,35.0,2016-2-16
2238,2016,2,17,39.0,35.0,2016-2-17
2239,2016,2,18,36.0,27.0,2016-2-18
2240,2016,2,19,39.0,24.0,2016-2-19
2241,2016,2,20,61.0,39.0,2016-2-20
2242,2016,2,21,55.0,44.0,2016-2-21
2243,2016,2,22,52.0,38.0,2016-2-22
2244,2016,2,23,40.0,35.0,2016-2-23
2245,2016,2,24,60.0,36.0,2016-2-24
2246,2016,2,25,61.0,37.0,2016-2-25
2247,2016,2,26,39.0,27.0,2016-2-26
2248,2016,2,27,41.0,26.0,2016-2-27
2249,2016,2,28,60.0,38.0,2016-2-28
2250,2016,2,29,61.0,47.0,2016-2-29
2251,2016,3,1,52.0,39.0,2016-3-1
2252,2016,3,2,55.0,29.0,2016-3-2
2253,2016,3,3,36.0,26.0,2016-3-3
2254,2016,3,4,39.0,30.0,2016-3-4
2255,2016,3,5,41.0,28.0,2016-3-5
2256,2016,3,6,44.0,32.0,2016-3-6
2257,2016,3,7,60.0,36.0,2016-3-7
2258,2016,3,8,67.0,47.0,2016-3-8
2259,2016,3,9,77.0,44.0,2016-3-9
2260,2016,3,10,79.0,63.0,2016-3-10
2261,2016,3,11,68.0,48.0,2016-3-11
2262,2016,3,12,59.0,40.0,2016-3-12
2263,2016,3,13,62.0,50.0,2016-3-13
2264,2016,3,14,51.0,40.0,2016-3-14
2265,2016,3,15,57.0,44.0,2016-3-15
2266,2016,3,16,65.0,48.0,2016-3-16
2267,2016,3,17,63.0,45.0,2016-3-17
2268,2016,3,18,57.0,42.0,2016-3-18
2269,2016,3,19,46.0,36.0,2016-3-19
2270,2016,3,20,43.0,32.0,2016-3-20
2271,2016,3,21,50.0,32.0,2016-3-21
2272,2016,3,22,56.0,35.0,2016-3-22
2273,2016,3,23,71.0,48.0,2016-3-23
2274,2016,3,24,55.0,44.0,2016-3-24
2275,2016,3,25,72.0,44.0,2016-3-25
2276,2016,3,26,55.0,38.0,2016-3-26
2277,2016,3,27,55.0,43.0,2016-3-27
2278,2016,3,28,62.0,42.0,2016-3-28
2279,2016,3,29,53.0,40.0,2016-3-29
2280,2016,3,30,56.0,37.0,2016-3-30
2281,2016,3,31,73.0,49.0,2016-3-31
2282,2016,4,1,79.0,61.0,2016-4-1
2283,2016,4,2,61.0,49.0,2016-4-2
2284,2016,4,3,50.0,34.0,2016-4-3
2285,2016,4,4,45.0,29.0,2016-4-4
2286,2016,4,5,43.0,26.0,2016-4-5
2287,2016,4,6,48.0,30.0,2016-4-6
2288,2016,4,7,58.0,48.0,2016-4-7
2289,2016,4,8,50.0,40.0,2016-4-8
2290,2016,4,9,43.0,36.0,2016-4-9
2291,2016,4,10,50.0,31.0,2016-4-10
2292,2016,4,11,65.0,43.0,2016-4-11
2293,2016,4,12,59.0,45.0,2016-4-12
2294,2016,4,13,58.0,40.0,2016-4-13
2295,2016,4,14,62.0,43.0,2016-4-14
2296,2016,4,15,65.0,42.0,2016-4-15
2297,2016,4,16,68.0,43.0,2016-4-16
2298,2016,4,17,75.0,44.0,2016-4-17
2299,2016,4,18,82.0,51.0,2016-4-18
2300,2016,4,19,73.0,55.0,2016-4-19
2301,2016,4,20,69.0,49.0,2016-4-20
2302,2016,4,21,73.0,49.0,2016-4-21
2303,2016,4,22,79.0,62.0,2016-4-22
2304,2016,4,23,71.0,54.0,2016-4-23
2305,2016,4,24,68.0,47.0,2016-4-24
2306,2016,4,25,69.0,50.0,2016-4-25
2307,2016,4,26,60.0,47.0,2016-4-26
2308,2016,4,27,62.0,46.0,2016-4-27
2309,2016,4,28,59.0,48.0,2016-4-28
2310,2016,4,29,58.0,45.0,2016-4-29
2311,2016,4,30,65.0,46.0,2016-4-30
2312,2016,5,1,51.0,45.0,2016-5-1
2313,2016,5,2,60.0,45.0,2016-5-2
2314,2016,5,3,56.0,51.0,2016-5-3
2315,2016,5,4,52.0,48.0,2016-5-4
2316,2016,5,5,57.0,46.0,2016-5-5
2317,2016,5,6,54.0,48.0,2016-5-6
2318,2016,5,7,60.0,48.0,2016-5-7
2319,2016,5,8,66.0,49.0,2016-5-8
2320,2016,5,9,72.0,52.0,2016-5-9
2321,2016,5,10,63.0,50.0,2016-5-10
2322,2016,5,11,76.0,50.0,2016-5-11
2323,2016,5,12,80.0,56.0,2016-5-12
2324,2016,5,13,65.0,57.0,2016-5-13
2325,2016,5,14,73.0,56.0,2016-5-14
2326,2016,5,15,59.0,46.0,2016-5-15
2327,2016,5,16,66.0,43.0,2016-5-16
2328,2016,5,17,64.0,52.0,2016-5-17
2329,2016,5,18,68.0,52.0,2016-5-18
2330,2016,5,19,73.0,54.0,2016-5-19
2331,2016,5,20,76.0,53.0,2016-5-20
2332,2016,5,21,66.0,54.0,2016-5-21
2333,2016,5,22,70.0,52.0,2016-5-22
2334,2016,5,23,78.0,56.0,2016-5-23
2335,2016,5,24,73.0,58.0,2016-5-24
2336,2016,5,25,88.0,61.0,2016-5-25
2337,2016,5,26,90.0,69.0,2016-5-26
2338,2016,5,27,87.0,73.0,2016-5-27
2339,2016,5,28,92.0,71.0,2016-5-28
2340,2016,5,29,87.0,70.0,2016-5-29
2341,2016,5,30,82.0,68.0,2016-5-30
2342,2016,5,31,85.0,71.0,2016-5-31
2343,2016,6,1,83.0,66.0,2016-6-1
2344,2016,6,2,78.0,62.0,2016-6-2
2345,2016,6,3,70.0,63.0,2016-6-3
2346,2016,6,4,83.0,66.0,2016-6-4
2347,2016,6,5,71.0,65.0,2016-6-5
2348,2016,6,6,83.0,65.0,2016-6-6
2349,2016,6,7,85.0,64.0,2016-6-7
2350,2016,6,8,67.0,52.0,2016-6-8
2351,2016,6,9,71.0,54.0,2016-6-9
2352,2016,6,10,77.0,57.0,2016-6-10
2353,2016,6,11,88.0,59.0,2016-6-11
2354,2016,6,12,83.0,62.0,2016-6-12
2355,2016,6,13,74.0,57.0,2016-6-13
2356,2016,6,14,79.0,58.0,2016-6-14
2357,2016,6,15,85.0,62.0,2016-6-15
2358,2016,6,16,74.0,65.0,2016-6-16
2359,2016,6,17,78.0,63.0,2016-6-17
2360,2016,6,18,87.0,61.0,2016-6-18
2361,2016,6,19,88.0,66.0,2016-6-19
2362,2016,6,20,84.0,64.0,2016-6-20
2363,2016,6,21,87.0,72.0,2016-6-21
2364,2016,6,22,86.0,68.0,2016-6-22
2365,2016,6,23,83.0,69.0,2016-6-23
2366,2016,6,24,84.0,67.0,2016-6-24
2367,2016,6,25,86.0,64.0,2016-6-25
2368,2016,6,26,87.0,67.0,2016-6-26
2369,2016,6,27,83.0,67.0,2016-6-27
2370,2016,6,28,76.0,68.0,2016-6-28
2371,2016,6,29,83.0,67.0,2016-6-29
2372,2016,6,30,85.0,67.0,2016-6-30
2373,2016,7,1,79.0,66.0,2016-7-1
2374,2016,7,2,76.0,63.0,2016-7-2
2375,2016,7,3,78.0,64.0,2016-7-3
2376,2016,7,4,84.0,66.0,2016-7-4
2377,2016,7,5,86.0,69.0,2016-7-5
2378,2016,7,6,91.0,75.0,2016-7-6
2379,2016,7,7,89.0,77.0,2016-7-7
2380,2016,7,8,86.0,67.0,2016-7-8
2381,2016,7,9,72.0,65.0,2016-7-9
2382,2016,7,10,80.0,66.0,2016-7-10
2383,2016,7,11,81.0,65.0,2016-7-11
2384,2016,7,12,82.0,68.0,2016-7-12
2385,2016,7,13,85.0,71.0,2016-7-13
2386,2016,7,14,88.0,73.0,2016-7-14
2387,2016,7,15,88.0,79.0,2016-7-15
2388,2016,7,16,90.0,75.0,2016-7-16
2389,2016,7,17,89.0,75.0,2016-7-17
2390,2016,7,18,93.0,72.0,2016-7-18
2391,2016,7,19,83.0,73.0,2016-7-19
2392,2016,7,20,85.0,68.0,2016-7-20
2393,2016,7,21,90.0,71.0,2016-7-21
2394,2016,7,22,94.0,74.0,2016-7-22
2395,2016,7,23,96.0,80.0,2016-7-23
2396,2016,7,24,94.0,75.0,2016-7-24
2397,2016,7,25,93.0,73.0,2016-7-25
2398,2016,7,26,89.0,72.0,2016-7-26
2399,2016,7,27,91.0,74.0,2016-7-27
2400,2016,7,28,95.0,75.0,2016-7-28
2401,2016,7,29,85.0,69.0,2016-7-29
2402,2016,7,30,84.0,73.0,2016-7-30
2403,2016,7,31,78.0,71.0,2016-7-31
2404,2016,8,1,80.0,69.0,2016-8-1
2405,2016,8,2,79.0,68.0,2016-8-2
2406,2016,8,3,80.0,66.0,2016-8-3
2407,2016,8,4,81.0,67.0,2016-8-4
2408,2016,8,5,83.0,69.0,2016-8-5
2409,2016,8,6,87.0,72.0,2016-8-6
2410,2016,8,7,86.0,70.0,2016-8-7
2411,2016,8,8,86.0,71.0,2016-8-8
2412,2016,8,9,87.0,71.0,2016-8-9
2413,2016,8,10,86.0,75.0,2016-8-10
2414,2016,8,11,91.0,74.0,2016-8-11
2415,2016,8,12,93.0,73.0,2016-8-12
2416,2016,8,13,96.0,81.0,2016-8-13
2417,2016,8,14,94.0,78.0,2016-8-14
2418,2016,8,15,92.0,77.0,2016-8-15
2419,2016,8,16,87.0,78.0,2016-8-16
2420,2016,8,17,85.0,77.0,2016-8-17
2421,2016,8,18,85.0,72.0,2016-8-18
2422,2016,8,19,88.0,74.0,2016-8-19
2423,2016,8,20,83.0,70.0,2016-8-20
2424,2016,8,21,86.0,73.0,2016-8-21
2425,2016,8,22,79.0,65.0,2016-8-22
2426,2016,8,23,82.0,61.0,2016-8-23
2427,2016,8,24,88.0,68.0,2016-8-24
2428,2016,8,25,86.0,69.0,2016-8-25
2429,2016,8,26,90.0,75.0,2016-8-26
2430,2016,8,27,89.0,73.0,2016-8-27
2431,2016,8,28,89.0,72.0,2016-8-28
2432,2016,8,29,91.0,74.0,2016-8-29
2433,2016,8,30,86.0,69.0,2016-8-30
2434,2016,8,31,89.0,74.0,2016-8-31
2435,2016,9,1,79.0,69.0,2016-9-1
2436,2016,9,2,81.0,66.0,2016-9-2
2437,2016,9,3,75.0,66.0,2016-9-3
2438,2016,9,4,80.0,65.0,2016-9-4
2439,2016,9,5,84.0,65.0,2016-9-5
2440,2016,9,6,80.0,71.0,2016-9-6
2441,2016,9,7,85.0,71.0,2016-9-7
2442,2016,9,8,89.0,71.0,2016-9-8
2443,2016,9,9,91.0,75.0,2016-9-9
2444,2016,9,10,90.0,74.0,2016-9-10
2445,2016,9,11,83.0,67.0,2016-9-11
2446,2016,9,12,78.0,62.0,2016-9-12
2447,2016,9,13,83.0,64.0,2016-9-13
2448,2016,9,14,91.0,67.0,2016-9-14
2449,2016,9,15,74.0,61.0,2016-9-15
2450,2016,9,16,73.0,61.0,2016-9-16
2451,2016,9,17,77.0,59.0,2016-9-17
2452,2016,9,18,82.0,70.0,2016-9-18
2453,2016,9,19,76.0,69.0,2016-9-19
2454,2016,9,20,82.0,68.0,2016-9-20
2455,2016,9,21,84.0,68.0,2016-9-21
2456,2016,9,22,86.0,65.0,2016-9-22
2457,2016,9,23,87.0,64.0,2016-9-23
2458,2016,9,24,71.0,58.0,2016-9-24
2459,2016,9,25,70.0,54.0,2016-9-25
2460,2016,9,26,74.0,54.0,2016-9-26
2461,2016,9,27,74.0,64.0,2016-9-27
2462,2016,9,28,69.0,56.0,2016-9-28
2463,2016,9,29,64.0,57.0,2016-9-29
2464,2016,9,30,59.0,56.0,2016-9-30
2465,2016,10,1,62.0,56.0,2016-10-1
2466,2016,10,2,63.0,57.0,2016-10-2
2467,2016,10,3,72.0,60.0,2016-10-3
2468,2016,10,4,69.0,60.0,2016-10-4
2469,2016,10,5,67.0,53.0,2016-10-5
2470,2016,10,6,73.0,55.0,2016-10-6
2471,2016,10,7,75.0,57.0,2016-10-7
2472,2016,10,8,68.0,58.0,2016-10-8
2473,2016,10,9,65.0,51.0,2016-10-9
2474,2016,10,10,64.0,47.0,2016-10-10
2475,2016,10,11,63.0,46.0,2016-10-11
2476,2016,10,12,66.0,53.0,2016-10-12
2477,2016,10,13,67.0,53.0,2016-10-13
2478,2016,10,14,62.0,47.0,2016-10-14
2479,2016,10,15,65.0,45.0,2016-10-15
2480,2016,10,16,69.0,53.0,2016-10-16
2481,2016,10,17,81.0,63.0,2016-10-17
