,starting_lat,starting_long,amount
86956,40.71,-74.015,0.019639934533551555
86957,40.71,-74.01,0.3649754500818331
86958,40.71,-74.00500000000001,0.18821603927986907
87662,40.715,-74.02000000000001,0.01309328968903437
87663,40.715,-74.015,0.1407528641571195
87664,40.715,-74.01,0.29296235679214405
87665,40.715,-74.00500000000001,0.1702127659574468
88370,40.72,-74.015,0.09656301145662848
88371,40.72,-74.01,0.2193126022913257
88372,40.72,-74.00500000000001,0.3404255319148936
89077,40.725,-74.015,0.008183306055646482
89078,40.725,-74.01,0.088379705400982
89079,40.725,-74.00500000000001,0.5810147299509002
89784,40.730000000000004,-74.015,0.006546644844517185
89785,40.730000000000004,-74.01,0.2176759410801964
89786,40.730000000000004,-74.00500000000001,0.5122749590834698
90492,40.735,-74.01,0.13584288052373159
90493,40.735,-74.00500000000001,0.4157119476268412
91199,40.74,-74.01,0.024549918166939442
91200,40.74,-74.00500000000001,0.24549918166939444
91906,40.745000000000005,-74.01,0.04091653027823241
91907,40.745000000000005,-74.00500000000001,0.22585924713584288
92613,40.75,-74.01,0.006546644844517185
92614,40.75,-74.00500000000001,0.07855973813420622
93321,40.755,-74.00500000000001,0.01309328968903437
94028,40.76,-74.00500000000001,0.0032733224222585926
